City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
268,north platte,1,US,1537818780,46,41.12,-100.77,68.0,6.93
269,kahului,20,US,1537818960,63,20.89,-156.47,87.08,6.93
270,pisco,0,PE,1537819200,30,-13.71,-76.2,71.6,9.17
271,mont-de-marsan,0,FR,1537819200,66,43.89,-0.5,59.0,4.7
272,beloha,24,MG,1537821148,90,-25.17,45.06,60.93,3.15
273,saint-pierre,0,FR,1537819200,70,48.95,4.24,48.2,4.7
274,pangai,40,TO,1537819200,78,-19.8,-174.35,78.8,5.82
275,port lincoln,0,AU,1537821149,100,-34.72,135.86,52.02,12.55
276,poso,24,ID,1537821149,100,-1.4,120.75,77.94,7.4
277,suntar,0,RU,1537821149,84,62.16,117.65,36.99,5.5
278,muros,0,ES,1537819200,82,42.77,-9.06,57.2,10.29
279,yeppoon,0,AU,1537819200,82,-23.13,150.74,60.8,3.36
280,hanmer springs,92,NZ,1537821135,91,-42.52,172.83,36.09,10.2
281,saint-joseph,75,FR,1537819200,60,43.56,6.97,78.8,3.36
282,vagur,92,FO,1537821151,94,61.47,-6.81,51.48,25.08
283,mason city,1,US,1537820100,50,43.15,-93.2,78.8,17.22
284,codrington,80,AU,1537821151,97,-28.95,153.24,54.9,4.5
285,dunedin,0,NZ,1537821103,75,-45.87,170.5,38.97,12.21
286,shingu,92,JP,1537821151,100,33.72,135.99,76.05,15.57
287,predivinsk,92,RU,1537821152,98,57.07,93.44,47.7,2.59
288,vanimo,8,PG,1537821152,100,-2.67,141.3,81.81,5.17
289,malindi,92,KE,1537821152,100,-3.22,40.12,74.25,10.09
290,pak phanang,36,TH,1537821153,100,8.35,100.2,78.48,4.27
291,bridlington,36,GB,1537818600,76,54.08,-0.19,51.8,6.93
292,beyneu,12,KZ,1537821153,43,45.32,55.19,55.8,2.82
293,touros,80,BR,1537820944,80,-5.2,-35.46,79.47,17.25
294,megion,0,RU,1537819200,93,61.04,76.11,53.6,4.47
295,naze,75,NG,1537815600,100,5.43,7.07,75.2,2.24
296,ostrovnoy,0,RU,1537820867,88,68.05,39.51,39.42,12.33
297,tazovskiy,0,RU,1537821036,76,67.47,78.7,29.7,2.93
298,vao,88,EE,1537821154,78,59.1,26.19,47.61,11.77
299,duluth,75,US,1537820100,73,46.77,-92.13,69.8,8.05
300,dolores,0,UY,1537821155,42,-33.53,-58.22,70.47,8.41
301,okhotsk,0,RU,1537821155,100,59.36,143.24,35.28,4.72
302,rocky mountain house,32,CA,1537821155,75,52.38,-114.92,46.62,9.98
303,northam,0,GB,1537818600,81,51.04,-4.21,46.4,2.24
304,necochea,76,AR,1537821116,65,-38.55,-58.74,60.12,2.59
305,belmonte,0,PT,1537821156,59,40.36,-7.35,67.5,4.05
306,clyde river,75,CA,1537819200,73,70.47,-68.59,26.6,4.7
307,ust-nera,76,RU,1537821157,99,64.57,143.24,18.72,2.15
308,te anau,36,NZ,1537821157,80,-45.41,167.72,37.44,5.06
309,fereydun kenar,40,IR,1537815600,88,36.69,52.52,68.0,9.17
310,seoul,0,KR,1537819200,76,37.57,126.98,55.4,2.24
311,bambous virieux,40,MU,1537819200,78,-20.34,57.76,73.4,6.93
312,bandar-e anzali,0,IR,1537819200,93,37.47,49.46,66.2,3.38
313,hirara,80,JP,1537820972,100,24.8,125.28,81.72,23.85
314,primorsko,40,BG,1537819200,52,42.27,27.75,66.2,11.41
315,villagarzon,12,CO,1537821158,62,1.04,-76.63,69.48,2.59
316,leningradskiy,80,RU,1537821159,100,69.38,178.42,36.45,12.88
317,acapulco,90,MX,1537818060,59,16.86,-99.88,89.6,6.93
318,sibolga,12,ID,1537821159,100,1.74,98.78,66.69,1.48
319,helena,90,US,1537818780,6,46.59,-112.04,55.94,20.8
320,uthal,68,PK,1537821160,91,25.81,66.62,71.73,4.16
321,bilma,12,NE,1537821160,21,18.69,12.92,82.44,7.63
322,zambezi,8,ZM,1537821160,45,-13.55,23.12,70.11,4.38
323,katubao,64,PH,1537821160,100,5.89,124.83,73.35,5.17
324,narsaq,8,GL,1537818600,52,60.91,-46.05,44.6,4.7
325,aden,32,YE,1537821161,100,12.79,45.03,83.7,19.04
326,bernau,40,AT,1537818600,61,48.05,15.8,50.0,9.17
327,shimoda,75,JP,1537816140,88,34.7,138.93,71.6,2.24
328,ancud,92,CL,1537821161,92,-41.87,-73.83,47.25,14.23
329,alzamay,8,RU,1537821162,86,55.55,98.67,42.12,3.94
330,taksimo,0,RU,1537821162,76,56.36,114.84,22.05,1.81
331,nantucket,90,US,1537819680,69,41.28,-70.1,60.08,16.11
332,fernandina beach,40,US,1537818900,61,30.67,-81.46,89.6,11.41
333,nishihara,75,JP,1537817400,94,35.74,139.53,73.4,8.05
334,caraballeda,75,VE,1537819200,66,10.61,-66.85,86.0,12.77
335,orchard homes,90,US,1537818780,38,46.86,-114.05,57.92,8.05
336,mantua,0,IT,1537818600,52,45.16,10.79,66.2,8.05
337,victoria,75,BN,1537819200,94,5.28,115.24,77.0,2.59
338,poya,80,NC,1537821164,100,-21.35,165.16,69.39,14.23
339,salalah,0,OM,1537818600,78,17.01,54.1,77.0,4.7
340,nokha,0,IN,1537821164,70,27.56,73.47,77.04,2.37
341,sztum,20,PL,1537819200,75,53.92,19.03,44.6,5.82
342,souris,20,CA,1537819200,49,46.36,-62.25,48.2,10.29
343,puerto baquerizo moreno,75,EC,1537819200,73,-0.9,-89.6,75.2,16.11
344,pyapon,12,MM,1537821165,100,16.29,95.68,74.79,2.37
345,lebork,20,PL,1537819200,75,54.54,17.75,44.6,5.82
346,pasighat,92,IN,1537821166,95,28.06,95.33,68.49,1.7
347,kerman,0,IR,1537819200,20,30.29,57.06,68.0,6.93
348,san carlos del zulia,24,VE,1537821166,48,9.0,-71.91,95.49,4.94
349,pacific grove,20,US,1537819380,67,36.62,-121.92,78.8,14.99
350,matara,90,PE,1537815600,71,-13.74,-72.9,55.4,10.29
351,grand forks,90,US,1537820100,87,47.91,-97.06,50.0,10.29
352,hovd,20,NO,1537818600,75,63.83,10.7,46.4,18.34
353,zhigansk,80,RU,1537821168,92,66.77,123.37,39.06,5.28
354,bandarbeyla,12,SO,1537821168,98,9.49,50.81,77.67,23.73
355,gamba,64,CN,1537821168,87,28.28,88.52,27.9,1.7
356,cheremisinovo,90,RU,1537819200,100,51.89,37.26,50.0,11.18
357,waddan,64,LY,1537821169,38,29.16,16.14,77.67,3.6
358,moquegua,0,PE,1537821169,58,-17.19,-70.93,66.96,3.49
359,nesna,20,NO,1537818600,93,66.2,13.02,37.4,6.93
360,okakarara,100,NA,1537821170,54,-20.59,17.46,72.0,2.59
361,muscatine,90,US,1537820100,57,41.42,-91.04,78.8,10.29
362,curup,48,ID,1537821170,95,-3.47,102.53,71.19,1.03
363,sao felix do xingu,8,BR,1537821170,59,-6.64,-51.99,86.94,3.71
364,cicciano,40,IT,1537818900,56,40.96,14.54,73.4,12.75
365,buala,92,SB,1537821171,100,-8.15,159.59,78.12,7.74
366,juegang,32,CN,1537821171,98,32.31,121.18,69.39,14.34
367,sao joao da barra,0,BR,1537819200,69,-21.64,-41.05,80.6,18.34
368,atambua,8,ID,1537821172,100,-9.11,124.89,73.44,6.06
369,mariental,20,DE,1537818600,87,52.28,10.99,44.6,6.93
370,zyryanka,24,RU,1537821172,86,65.73,150.89,26.55,3.94
371,fortuna,75,ES,1537819200,83,38.18,-1.13,78.8,3.36
372,vestmannaeyjar,68,IS,1537821173,87,63.44,-20.27,45.99,21.39
373,san quintin,12,PH,1537821173,87,17.54,120.52,69.3,2.59
374,mehamn,75,NO,1537818600,90,71.03,27.85,39.2,33.33
375,gushikawa,75,JP,1537818960,93,26.35,127.87,80.6,11.41
376,tomatlan,64,MX,1537821174,70,19.93,-105.25,83.7,3.38
377,coahuayana,0,MX,1537821174,52,18.62,-100.35,84.33,2.37
378,durgapur,36,IN,1537821175,88,23.54,87.34,77.94,4.83
379,batagay,76,RU,1537821175,94,67.65,134.64,31.05,2.71
380,bonavista,32,CA,1537821175,95,48.65,-53.11,48.24,20.27
381,saint anthony,40,US,1537818960,5,43.97,-111.68,60.08,9.17
382,sikeston,75,US,1537820100,81,36.88,-89.59,78.8,4.7
383,entre rios,12,BR,1537821176,84,-11.94,-38.08,77.13,9.75
384,mackenzie,75,CA,1537819200,58,55.34,-123.09,55.4,5.82
385,ibarra,75,EC,1537819200,51,0.35,-78.12,60.8,16.11
386,bosaso,0,SO,1537821177,100,11.28,49.18,80.1,4.27
387,hambantota,56,LK,1537821177,100,6.12,81.12,78.75,12.33
388,villa maria,40,CO,1537819200,45,4.5,-74.09,87.8,16.11
389,sawakin,0,SD,1537819200,58,19.1,37.33,87.8,3.71
390,mayya,0,RU,1537819200,92,61.74,130.28,30.2,2.24
391,kavaratti,88,IN,1537821178,100,10.57,72.64,82.08,8.86
392,nome,40,US,1537818900,52,30.04,-94.42,87.98,4.7
393,nicoya,40,CR,1537819200,78,10.15,-85.45,80.6,12.75
394,wanning,40,AT,1537818600,70,48.64,13.53,46.4,9.17
395,plymouth,20,GB,1537818600,76,50.37,-4.14,48.2,5.82
396,raudeberg,40,NO,1537818600,93,61.99,5.14,46.4,18.34
397,pandan,64,PH,1537821180,94,11.72,122.09,84.42,18.7
398,yinchuan,92,CN,1537821180,97,38.48,106.21,54.27,2.59
399,verkhoyansk,64,RU,1537821180,93,67.55,133.39,28.26,2.59
400,kikinda,0,RS,1537819200,93,45.83,20.46,50.0,6.93
401,itarema,0,BR,1537821181,62,-2.92,-39.92,83.25,18.81
402,kruisfontein,36,ZA,1537821181,55,-34.0,24.73,67.5,9.64
403,iwanai,48,JP,1537821181,100,42.97,140.51,60.84,12.77
404,marabba,0,SD,1537821182,66,12.35,32.18,76.77,3.38
405,makushino,0,RU,1537821182,68,55.21,67.25,49.77,10.98
406,ilobu,68,NG,1537821111,95,7.84,4.49,75.24,5.61
407,tixpehual,75,MX,1537818120,52,20.98,-89.52,91.4,6.93
408,ratnagiri,92,IN,1537821182,100,16.98,73.3,77.4,4.94
409,marzuq,0,YE,1537821183,24,14.4,46.47,66.96,4.94
410,gizo,20,IL,1537818600,78,31.8,34.94,80.6,2.24
411,hay river,40,CA,1537819200,57,60.82,-115.79,48.2,12.75
412,privolzhye,0,RU,1537821184,98,52.86,48.6,47.07,3.71
413,sisimiut,92,GL,1537821184,95,66.94,-53.67,33.84,2.26
414,mareeba,20,AU,1537819200,73,-16.99,145.42,69.8,10.29
415,del rio,1,US,1537818960,57,29.36,-100.9,86.18,6.93
416,zenzeli,0,RU,1537821122,62,45.92,47.05,50.85,4.5
417,bartica,20,GY,1537815600,70,6.41,-58.62,86.0,11.41
418,kavieng,56,PG,1537821185,100,-2.57,150.8,81.54,10.76
419,malibu,75,US,1537818960,58,33.61,-84.48,87.08,10.29
420,beibei,90,CN,1537819200,100,29.83,106.43,66.2,11.18
421,salinopolis,0,BR,1537821186,92,-0.61,-47.36,81.99,12.66
422,allacapan,56,PH,1537821186,95,18.23,121.55,74.34,3.6
423,penticton,20,CA,1537819200,42,49.49,-119.59,66.2,9.17
424,aquin,32,HT,1537821186,97,18.28,-73.39,83.79,17.02
425,batamshinskiy,0,KZ,1537819200,59,50.56,58.27,64.4,13.42
426,auki,20,NG,1537821187,70,12.18,6.51,77.22,4.72
427,ladario,0,PT,1537821187,71,40.7,-7.74,63.99,3.38
428,port hawkesbury,1,CA,1537819200,45,45.62,-61.36,48.2,10.29
429,dan khun thot,32,TH,1537819200,94,15.21,101.77,71.6,1.12
430,aklavik,75,CA,1537819740,99,68.22,-135.01,32.0,4.7
431,shizunai,92,JP,1537820987,93,42.33,142.37,54.27,3.49
432,sorland,40,NO,1537818600,60,67.67,12.69,42.8,23.04
433,redencao,36,BR,1537821188,51,-8.35,-72.75,90.45,1.59
434,evensk,0,RU,1537821189,100,61.92,159.24,39.24,8.3
435,aripuana,12,BR,1537821189,29,-9.17,-60.63,98.73,2.71
436,plougastel-daoulas,0,FR,1537819200,81,48.37,-4.37,51.8,5.82
437,jonesboro,90,US,1537819380,100,35.84,-90.7,78.98,3.36
438,mabaruma,68,GY,1537821189,80,8.2,-59.78,84.15,7.29
439,quimper,0,FR,1537819200,71,48.0,-4.1,51.8,6.93
440,koulikoro,20,ML,1537819200,83,12.86,-7.56,80.6,3.36
441,yar-sale,20,RU,1537821190,87,66.83,70.83,54.54,9.08
442,vila franca do campo,20,PT,1537819200,83,37.72,-25.43,71.6,6.93
443,srednekolymsk,24,RU,1537821190,98,67.46,153.71,29.34,2.59
444,paraopeba,20,BR,1537819200,28,-19.28,-44.4,86.0,5.82
445,shuangyang,24,CN,1537821191,84,25.0,118.61,71.37,13.67
446,blovice,90,CZ,1537819200,87,49.58,13.54,44.6,3.36
447,la peca,24,PE,1537821191,81,-5.61,-78.44,74.34,2.59
448,ketchikan,90,US,1537818960,89,55.34,-131.65,57.02,9.17
449,isangel,32,VU,1537821192,100,-19.55,169.27,72.09,14.23
450,mayo,40,CA,1537819200,65,63.59,-135.9,44.6,2.24
451,yuanping,92,CN,1537821192,86,38.72,112.71,39.69,2.15
452,at-bashi,0,KG,1537821192,85,41.17,75.81,25.2,1.14
453,todos santos,75,MX,1537818240,34,23.45,-110.23,93.2,5.82
454,ereymentau,44,KZ,1537821193,93,51.62,73.1,45.0,7.63
455,baiyin,20,CN,1537819200,93,36.55,104.13,55.4,4.47
456,lorengau,24,PG,1537821193,100,-2.02,147.27,82.53,5.95
457,ambilobe,0,MG,1537821194,66,-13.19,49.05,70.92,9.19
458,dhidhdhoo,48,MV,1537821194,100,6.88,73.1,81.81,11.32
459,port-gentil,90,GA,1537819200,88,-0.72,8.78,78.8,11.41
460,mecca,0,SA,1537821004,88,21.43,39.83,73.71,1.59
461,topeka,90,US,1537818780,58,39.05,-95.68,80.06,11.41
462,fort morgan,1,US,1537819200,31,40.25,-103.8,71.06,6.93
463,carutapera,0,BR,1537821195,73,-1.2,-46.02,82.44,9.53
464,jaciara,48,BR,1537821195,58,-15.95,-54.98,85.32,4.16
465,mahajanga,0,MG,1537819200,78,-15.72,46.32,77.0,2.24
466,odoyev,56,RU,1537821196,89,53.94,36.69,48.24,20.94
467,karakol,0,KG,1537821196,100,42.49,78.39,24.57,1.92
468,christchurch,68,NZ,1537819200,87,-43.53,172.64,42.8,17.22
469,boden,0,SE,1537818600,56,65.83,21.69,41.0,17.22
470,birjand,40,IR,1537819200,28,32.86,59.22,69.8,9.17
471,piacabucu,88,BR,1537821197,72,-10.41,-36.43,78.03,12.44
472,vulcan,56,CA,1537821259,85,50.4,-113.26,51.84,4.16
473,kawalu,8,ID,1537821198,91,-7.38,108.21,58.23,1.59
474,segezha,12,RU,1537821199,86,63.74,34.31,43.65,6.17
475,poum,56,MK,1537821199,73,41.28,20.71,53.19,1.92
476,semey,80,KZ,1537821199,82,50.41,80.25,51.3,6.73
477,roma,20,IT,1537818600,64,41.89,12.48,73.4,5.82
478,tateyama,92,JP,1537821200,100,36.66,137.31,58.59,2.59
479,moree,92,AU,1537821200,91,-29.46,149.84,55.17,6.96
480,severo-yeniseyskiy,92,RU,1537821200,97,60.37,93.04,45.81,2.37
481,canon city,0,US,1537820940,10,39.46,-117.13,71.37,4.16
482,kaeo,12,NZ,1537821201,62,-35.1,173.78,55.17,17.81
483,mahon,20,IE,1537819200,87,51.89,-8.4,44.6,4.7
484,kaoma,48,ZM,1537821201,33,-14.8,24.8,72.81,9.19
485,braintree,0,GB,1537820400,87,51.88,0.55,50.0,3.36
486,terney,0,RU,1537821202,98,45.05,136.61,54.45,13.0
487,wajima,92,JP,1537821202,100,37.4,136.9,64.8,2.59
488,kraskino,0,RU,1537821202,100,42.71,130.78,50.4,7.96
489,skibbereen,20,IE,1537819200,87,51.55,-9.27,44.6,4.7
490,valparaiso,90,US,1537820100,65,41.47,-87.06,73.4,9.17
491,homburg,0,DE,1537820400,66,49.32,7.33,50.0,6.93
492,viransehir,0,TR,1537821058,34,37.24,39.76,63.9,5.95
493,carquefou,0,FR,1537819200,54,47.3,-1.49,57.2,4.7
494,smithers,75,CA,1537819200,58,54.78,-127.17,59.0,3.36
495,praia,20,BR,1537819200,35,-20.25,-43.81,86.0,4.7
496,husavik,48,CA,1537821204,100,50.56,-96.99,51.21,9.42
497,buta,64,CD,1537821204,96,2.79,24.73,72.36,2.04
498,mahibadhoo,56,MV,1537821205,100,3.78,72.97,83.52,14.0
499,buchanan,75,LR,1537819200,94,5.88,-10.05,77.0,3.36
500,whitehorse,75,CA,1537819200,57,60.72,-135.06,51.8,14.99
501,comodoro rivadavia,75,AR,1537819200,70,-45.87,-67.48,44.6,10.29
502,bahia honda,32,CU,1537821206,91,22.9,-83.16,80.37,1.25
503,san ciro de acosta,12,MX,1537821206,73,21.65,-99.82,77.13,2.37
504,le pradet,0,FR,1537819200,66,46.44,1.83,51.8,10.29
505,hope,1,CA,1537819200,55,49.38,-121.43,64.4,8.05
506,yumen,8,CN,1537821207,83,40.29,97.04,41.76,1.36
507,kurumkan,0,RU,1537821207,64,54.33,110.32,20.52,2.37
508,kieta,88,PG,1537821207,100,-6.22,155.63,74.34,5.17
509,laguna,75,MX,1537818000,49,27.52,-110.01,93.2,4.7
510,samarai,92,PG,1537821208,100,-10.62,150.67,76.14,18.37
511,cap malheureux,40,MU,1537819200,78,-19.98,57.61,73.4,6.93
512,kasongo-lunda,56,CD,1537821208,91,-6.48,16.82,71.19,1.92
513,berlevag,75,NO,1537818600,100,70.86,29.09,39.2,25.28
514,tougue,80,GN,1537821209,95,11.45,-11.68,69.39,4.5
515,lufilufi,56,WS,1537821209,100,-13.87,-171.6,81.09,15.01
516,itacare,40,BR,1537815600,78,-14.28,-39.0,80.6,10.29
517,troitsko-pechorsk,80,RU,1537821210,97,62.71,56.19,49.68,5.95
518,rosario,0,UY,1537821210,45,-34.31,-57.35,67.05,8.86
519,alexandria,75,US,1537820100,57,31.31,-92.44,87.98,6.93
520,port-cartier,20,CA,1537819200,25,50.03,-66.88,50.0,13.87
521,patterson,75,US,1537818960,79,29.69,-91.3,87.08,5.82
522,eseka,88,CM,1537821212,96,3.65,10.77,73.44,2.59
523,paoua,68,CF,1537821212,100,7.24,16.43,67.59,5.73
524,guerrero,90,AR,1537819200,64,-24.19,-65.45,73.4,11.41
525,kipini,92,KE,1537821212,91,-2.53,40.53,77.67,12.44
526,barranca,32,PE,1537821213,98,-10.75,-77.76,61.65,12.88
527,jalu,0,LY,1537821213,48,29.03,21.55,76.77,7.74
528,clarence town,90,AU,1537819200,93,-32.59,151.78,50.0,2.37
529,williams lake,75,CA,1537819200,71,52.13,-122.14,51.8,8.05
530,porto belo,40,BR,1537819200,83,-27.15,-48.54,77.0,6.93
531,keti bandar,0,PK,1537821214,99,24.14,67.45,80.46,16.02
532,tete,32,MZ,1537821214,42,-16.16,33.59,80.55,10.98
533,pangnirtung,40,CA,1537819200,43,66.15,-65.72,33.8,10.29
534,itaueira,0,BR,1537821215,29,-7.6,-43.03,92.25,7.63
535,tuy hoa,36,VN,1537821215,100,13.08,109.3,73.44,4.72
536,mitsamiouli,40,KM,1537819200,78,-11.38,43.28,77.0,6.93
